Sale Type,Sales_Region,Sales_State,Division,Category,Brand Group,Design_Brand,Sales_Channel, LLY Day Sale, LY Day Sale, TM Day Sale, LLY, LY, LM, LLY MTD, LY MTD, LM MTD, TM MTD, Mth Bud, PBNS_MTD, INV+PBNS
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Nature Care Double Action,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Ratnaprash,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Rheumatil,General Trade,0,,,0,0,0,0,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Sarbyna Strong,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Stondab,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Stresscom,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Branded,Swarna Guggulu,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Abhrak Bhasma,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Agnitundi Bati (Ras),General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Amla Churna,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Amla Pittantak Lauh,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Amvatari Ras,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Anand Bhairava Ras Jwar,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Arjun Chhal Churna,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Arogyavardhini Gutika,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Arsh Kuthar Ras,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Arshoghani Vati,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Ashwagandha Churna,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Avipattikar,General Trade,0,,,0,0,0,0,0,0,0,0,0,0
Pri Val,East,Meghalaya,HC,Ethical,Ethical Classical,Basant Kusumakar Ras,General Trade,,,,0,0,0,0,,,,0,,0
